Date,"General government debt, % of GDP: net JPY","General government debt, % of GDP: net GBP","General government balance, % of GDP: overall JPY","General government balance, % of GDP: overall GBP","Main producer price index: %oya, 3mma GBP","Main producer price index: %oya, 3mma Japan",Merchandise trade balance ratio change (sa): 3M/3M Japan,Merchandise trade balance ratio change (sa): 3M/3M GBP,Generic government bond returns: 5-year maturity Japan,Generic government bond returns: 5-year maturity GBP
2004-01-15,77.3,34.5,-6.5,-2.8,1.26935,-0.43372,0.28544,0.20481,0.0013,0.011925
2004-01-16,77.3,34.5,-6.5,-2.8,1.26873,-0.43372,0.28544,0.20481,0.0013,0.011925
2004-01-20,77.3,34.5,-6.5,-2.8,1.26873,-0.43372,0.28544,0.20481,0.0013,0.011925
2004-01-21,77.3,34.5,-6.5,-2.8,1.26873,-0.43372,0.28544,0.20481,0.0013,0.011925
2004-01-22,77.3,34.5,-6.5,-2.8,1.26873,-0.43372,0.28544,0.20894,0.0013,0.011925
2004-01-23,77.3,34.5,-6.5,-2.8,1.26873,-0.43372,0.28544,-0.77759,0.0013,0.011925
2004-01-26,77.3,34.5,-6.5,-2.8,1.26873,-0.43372,0.28624,-0.77759,0.0013,0.011925
2004-01-27,77.3,34.5,-6.5,-2.8,1.26873,-0.43372,0.28624,-0.77759,0.0013,0.011925
2004-01-28,77.3,34.5,-6.5,-2.8,1.26873,-0.43372,0.28624,-0.77759,0.0013,0.011925
2004-01-29,77.3,34.5,-6.5,-2.8,1.26873,-0.43372,0.28624,-0.77759,0.0013,0.011925
2004-01-30,77.3,34.5,-6.5,-2.8,1.26873,-0.43372,0.28624,-0.77759,0.0013,0.011925
2004-02-02,77.3,34.5,-6.5,-2.8,1.26873,-0.43372,0.28624,-0.77759,0.0013,0.011925
2004-02-03,77.3,34.5,-6.5,-2.8,1.26873,-0.43372,0.28624,-0.77759,0.0013,0.011925
2004-02-04,77.3,34.5,-6.5,-2.8,1.26873,-0.43372,0.28624,-0.77759,0.0013,0.011925
2004-02-05,77.3,34.5,-6.5,-2.8,1.26873,-0.43372,0.28624,-0.77759,0.0013,0.011925
2004-02-06,77.3,34.5,-6.5,-2.8,1.26873,-0.43372,0.28624,-0.77759,0.0013,0.011925
2004-02-09,77.3,34.5,-6.5,-2.8,1.26873,-0.43372,0.28624,-0.89023,0.0013,0.011925
2004-02-10,77.3,34.5,-6.5,-2.8,1.26873,-0.43372,0.28624,-0.89023,0.0013,0.011925
2004-02-11,77.3,34.5,-6.5,-2.8,1.26873,-0.25296,0.28624,-0.89023,0.0013,0.011925
2004-02-12,77.3,34.5,-6.5,-2.8,1.26873,-0.25296,0.28601,-0.89023,0.0013,0.011925
2004-02-13,77.3,34.5,-6.5,-2.8,1.26873,-0.25296,0.28601,-0.89023,0.0013,0.011925
2004-02-17,77.3,34.5,-6.5,-2.8,1.26873,-0.25296,0.42889,-0.89023,0.0013,0.011925
2004-02-18,77.3,34.5,-6.5,-2.8,1.26677,-0.25296,0.42889,-0.89023,0.0013,0.011925
2004-02-19,77.3,34.5,-6.5,-2.8,1.26677,-0.25296,0.42889,-0.89023,0.0013,0.011925
2004-02-20,77.3,34.5,-6.5,-2.8,1.26677,-0.25296,0.42889,-0.89023,0.0013,0.011925
2004-02-23,77.3,34.5,-6.5,-2.8,1.26677,-0.25296,0.42889,-0.89023,0.0013,0.011925
2004-02-24,77.3,34.5,-6.5,-2.8,1.26677,-0.25296,0.42889,-0.89023,0.0013,0.011925
2004-02-25,77.3,34.5,-6.5,-2.8,1.26677,-0.25296,0.42889,-0.89023,0.0013,0.011925
2004-02-26,77.3,34.5,-6.5,-2.8,1.26677,-0.25296,0.42889,-0.89023,0.0013,0.011925
2004-02-27,77.3,34.5,-6.5,-2.8,1.26677,-0.25296,0.42889,-0.89023,0.0013,0.011925
2004-03-01,77.3,34.5,-6.5,-2.8,1.26677,-0.25296,0.42889,-0.89023,0.0013,0.011925
2004-03-02,77.3,34.5,-6.5,-2.8,1.26677,-0.25296,0.42889,-0.89023,0.0013,0.011925
2004-03-03,77.3,34.5,-6.5,-2.8,1.26677,-0.25296,0.42889,-0.89023,0.0013,0.011925
2004-03-04,77.3,34.5,-6.5,-2.8,1.26677,-0.25296,0.42889,-0.89023,0.0013,0.011925
2004-03-05,77.3,34.5,-6.5,-2.8,1.26677,-0.25296,0.42889,-0.89023,0.0013,0.011925
2004-03-08,77.3,34.5,-6.5,-2.8,1.26677,-0.25296,0.42889,-0.89023,0.0013,0.011925
2004-03-09,77.3,34.5,-6.5,-2.8,1.26677,-0.07239,0.42889,-0.89023,0.0013,0.011925
2004-03-10,77.3,34.5,-6.5,-2.8,1.26677,-0.07239,0.42889,-0.89023,0.0013,0.011925
2004-03-11,77.3,34.5,-6.5,-2.8,1.26677,-0.07239,0.42889,-0.89023,0.0013,0.011925
2004-03-12,77.3,34.5,-6.5,-2.8,1.26677,-0.07239,0.42889,-0.89023,0.0013,0.011925
2004-03-15,77.3,34.5,-6.5,-2.8,1.26677,-0.07239,0.42889,-0.89023,0.0013,0.011925
2004-03-16,77.3,34.5,-6.5,-2.8,1.26677,-0.07239,0.42889,-0.89023,0.0013,0.011925
2004-03-17,77.3,34.5,-6.5,-2.8,1.26677,-0.07239,0.42889,-0.89023,0.0013,0.011925
2004-03-18,77.3,34.5,-6.5,-2.8,1.03727,-0.07239,0.43774,-0.89023,0.0013,0.011925
2004-03-19,77.3,34.5,-6.5,-2.8,1.03727,-0.07239,0.43774,-0.89023,0.0013,0.011925
2004-03-22,77.3,34.5,-6.5,-2.8,1.03727,-0.07239,0.43774,-0.89023,0.0013,0.011925
2004-03-23,77.3,34.5,-6.5,-2.8,1.03727,-0.07239,0.43774,-0.89023,0.0013,0.011925
2004-03-24,77.3,34.5,-6.5,-2.8,1.03727,-0.07239,0.43774,-0.89023,0.0013,0.011925
2004-03-25,77.3,34.5,-6.5,-2.8,1.03727,-0.07239,0.43774,-0.89023,0.0013,0.011925
2004-03-26,77.3,34.5,-6.5,-2.8,1.03727,-0.07239,0.43774,-0.89023,0.0013,0.011925
2004-03-29,77.3,34.5,-6.5,-2.8,1.03727,-0.07239,0.43774,-0.89023,0.0013,0.011925
2004-03-30,77.3,34.5,-6.5,-2.8,1.03727,-0.07239,0.43774,-0.89023,0.0013,0.011925
2004-03-31,77.3,34.5,-6.5,-2.8,1.03727,-0.07239,0.43774,-0.89023,0.0013,0.011925
2004-04-01,77.3,34.5,-6.5,-2.8,1.03727,-0.07239,0.43774,-0.89023,0.0013,0.011925
2004-04-02,77.3,34.5,-6.5,-2.8,1.03727,-0.07239,0.43774,-0.89023,0.0013,0.011925
2004-04-05,77.3,34.5,-6.5,-2.8,1.03727,-0.07239,0.43774,-0.89023,0.0013,0.011925
2004-04-06,77.3,34.5,-6.5,-2.8,1.03727,-0.07239,0.43774,-0.89023,0.0013,0.011925
2004-04-07,77.3,34.5,-6.5,-2.8,1.03727,-0.07239,0.43774,-0.89023,0.0013,0.011925
2004-04-08,77.3,34.5,-6.5,-2.8,1.03727,-0.07239,0.43774,-0.89023,0.0013,0.011925
2004-04-12,77.3,34.5,-6.5,-2.8,1.03727,0.07223,0.43774,-0.8279,0.0013,0.011925
2004-04-13,77.3,34.5,-6.5,-2.8,1.03727,0.07223,0.43774,-0.8279,0.0013,0.011925
2004-04-14,77.3,34.5,-6.5,-2.8,1.03727,0.07223,0.43774,-0.8279,0.0013,0.011925
2004-04-15,77.3,34.5,-6.5,-2.8,1.03727,0.07223,0.43774,-0.8279,0.0013,0.011925
2004-04-16,77.3,34.5,-6.5,-2.8,0.58437,0.07223,0.43774,-0.8279,0.0013,0.011925
2004-04-19,77.3,34.5,-6.5,-2.8,0.58437,0.07223,0.43774,-0.8279,0.0013,0.011925
2004-04-20,77.3,34.5,-6.5,-2.8,0.58437,0.07223,0.43774,-0.8279,0.0013,0.011925
2004-04-21,82.2,36.1,-6.5,-2.8,0.58437,0.07223,0.43774,-0.8279,0.0013,0.011925
2004-04-22,82.2,36.1,-6.5,-2.8,0.58437,0.07223,0.43774,-0.82914,0.0013,0.011925
2004-04-23,82.2,36.1,-6.5,-2.8,0.58437,0.07223,0.43774,-0.20715,0.0013,0.011925
2004-04-26,82.2,36.1,-6.5,-2.8,0.58437,0.07223,0.43774,-0.20715,0.0013,0.011925
2004-04-27,82.2,36.1,-6.5,-2.8,0.58437,0.07223,0.43774,-0.20715,0.0013,0.011925
2004-04-28,82.2,36.1,-6.5,-2.8,0.58437,0.07223,0.43774,-0.20715,0.0013,0.011925
2004-04-29,82.2,36.1,-6.5,-2.8,0.58437,0.07223,0.43774,-0.20715,0.0013,0.011925
2004-04-30,82.2,36.1,-6.5,-2.8,0.58437,0.07223,0.43774,-0.20715,0.0013,0.011925
2004-05-03,82.2,36.1,-6.5,-2.8,0.58437,0.07223,0.43774,-0.20715,0.0013,0.011925
2004-05-04,82.2,36.1,-6.5,-2.8,0.58437,0.07223,0.43774,-0.20715,0.0013,0.011925
2004-05-05,82.2,36.1,-6.5,-2.8,0.58437,0.07223,0.43774,-0.20715,0.0013,0.011925
2004-05-06,82.2,36.1,-6.5,-2.8,0.58437,0.07223,0.43774,-0.20715,0.0013,0.011925
2004-05-07,82.2,36.1,-6.5,-2.8,0.58437,0.07223,0.43774,-0.20715,0.0013,0.011925
2004-05-10,82.2,36.1,-6.5,-2.8,0.58437,0.07223,0.43774,-0.20715,0.0013,0.011925
2004-05-11,82.2,36.1,-6.5,-2.8,0.58437,0.07223,0.43774,-0.20715,0.0013,0.011925
2004-05-12,82.2,36.1,-6.5,-2.8,0.58437,0.07223,0.43774,-0.20715,0.0013,0.011925
2004-05-13,82.2,36.1,-6.5,-2.8,0.58437,0.07223,0.43967,-0.20715,0.0013,0.011925
2004-05-14,82.2,36.1,-6.5,-2.8,0.58437,0.07223,0.43967,-0.20715,0.0013,0.011925
2004-05-17,82.2,36.1,-6.5,-2.8,0.58437,0.32558,0.02089,-0.20715,0.0013,0.011925
2004-05-18,82.2,36.1,-6.5,-2.8,0.581,0.32558,0.02089,-0.20715,0.0013,0.011925
2004-05-19,82.2,36.1,-6.5,-2.8,0.581,0.32558,0.02089,-0.20715,0.0013,0.011925
2004-05-20,82.2,36.1,-6.5,-2.8,0.581,0.32558,0.02089,-0.20715,0.0013,0.011925
2004-05-21,82.2,36.1,-6.5,-2.8,0.581,0.32558,0.02089,-0.20715,0.0013,0.011925
2004-05-24,82.2,36.1,-6.5,-2.8,0.581,0.32558,0.02089,-0.20715,0.0013,0.011925
2004-05-25,82.2,36.1,-6.5,-2.8,0.581,0.32558,0.02089,-0.20715,0.0013,0.011925
2004-05-26,82.2,36.1,-6.5,-2.8,0.581,0.32558,0.02089,-0.20715,0.0013,0.011925
2004-05-27,82.2,36.1,-6.5,-2.8,0.581,0.32558,0.02089,-0.20715,0.0013,0.011925
2004-05-28,82.2,36.1,-6.5,-2.8,0.581,0.32558,0.02089,-0.20715,0.0013,0.011925
2004-06-01,82.2,36.1,-6.5,-2.8,0.581,0.32558,0.02089,-0.20715,0.0013,0.011925
2004-06-02,82.2,36.1,-6.5,-2.8,0.581,0.32558,0.02089,-0.20715,0.0013,0.011925
2004-06-03,82.2,36.1,-6.5,-2.8,0.581,0.32558,0.02089,-0.20715,0.0013,0.011925
2004-06-04,82.2,36.1,-6.5,-2.8,0.581,0.32558,0.02089,-0.20715,0.0013,0.011925
2004-06-07,82.2,36.1,-6.5,-2.8,0.581,0.32558,0.02089,-0.20715,0.0013,0.011925
2004-06-08,82.2,36.1,-6.5,-2.8,0.581,0.32558,0.02089,-0.20715,0.0013,0.011925
2004-06-09,82.2,36.1,-6.5,-2.8,0.581,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-06-10,82.2,36.1,-6.5,-2.8,0.581,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-06-14,82.2,36.1,-6.5,-2.8,0.581,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-06-15,82.2,36.1,-6.5,-2.8,0.581,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-06-16,82.2,36.1,-6.5,-2.8,0.581,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-06-17,82.2,36.1,-6.5,-2.8,0.581,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-06-18,82.2,36.1,-6.5,-2.8,1.16452,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-06-21,82.2,36.1,-6.5,-2.8,1.16452,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-06-22,82.2,36.1,-6.5,-2.8,1.16452,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-06-23,82.2,36.1,-6.5,-2.8,1.16452,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-06-24,82.2,36.1,-6.5,-2.8,1.16452,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-06-25,82.2,36.1,-6.5,-2.8,1.16452,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-06-28,82.2,36.1,-6.5,-2.8,1.16452,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-06-29,82.2,36.1,-6.5,-2.8,1.16452,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-06-30,82.2,36.1,-6.5,-2.8,1.16452,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-07-01,82.2,36.1,-6.5,-2.8,1.16452,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-07-02,82.2,36.1,-6.5,-2.8,1.16452,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-07-06,82.2,36.1,-6.5,-2.8,1.16452,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-07-07,82.2,36.1,-6.5,-2.8,1.16452,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-07-08,82.2,36.1,-6.5,-2.8,1.16452,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-07-09,82.2,36.1,-6.5,-2.8,1.16452,0.68868,0.02089,-0.43872,0.0013,0.011925
2004-07-12,82.2,36.1,-6.5,-2.8,1.16452,1.16231,0.02089,-0.43872,0.0013,0.011925
2004-07-13,82.2,36.1,-6.5,-2.8,1.16452,1.16231,0.02089,-0.43872,0.0013,0.011925
2004-07-14,82.2,36.1,-6.5,-2.8,1.16452,1.16231,0.02089,-0.43872,0.0013,0.011925
2004-07-15,82.2,36.1,-6.5,-2.8,1.16452,1.16231,0.02089,-0.43872,0.0013,0.011925
2004-07-16,82.2,36.1,-6.5,-2.8,2.10919,1.16231,0.02089,-0.43872,0.0013,0.011925
2004-07-19,82.2,36.1,-6.5,-2.8,2.10919,1.16231,0.02089,-0.43872,0.0013,0.011925
2004-07-20,82.2,36.1,-6.5,-2.8,2.10919,1.16231,0.02089,-0.43872,0.0013,0.011925
2004-07-21,82.2,36.1,-6.5,-2.8,2.10919,1.16231,0.02089,-0.43872,0.0013,0.011925
2004-07-22,82.2,36.1,-6.5,-2.8,2.10919,1.16231,0.02089,-0.43111,0.0013,0.011925
2004-07-23,82.2,36.1,-6.5,-2.8,2.10919,1.16231,0.02089,0.28322,0.0013,0.011925
2004-07-26,82.2,36.1,-6.5,-2.8,2.10919,1.16231,0.02089,0.28322,0.0013,0.011925
2004-07-27,82.2,36.1,-6.5,-2.8,2.10919,1.16231,0.02089,0.28322,0.0013,0.011925
2004-07-28,82.2,36.1,-6.5,-2.8,2.10919,1.16231,0.02089,0.28322,0.0013,0.011925
2004-07-29,82.2,36.1,-6.5,-2.8,2.10919,1.16231,0.02089,0.28322,0.0013,0.011925
2004-07-30,82.2,36.1,-6.5,-2.8,2.10919,1.16231,0.02089,0.28322,0.0013,0.011925
2004-08-02,82.2,36.1,-6.5,-2.8,2.10919,1.16231,0.02089,0.28322,0.0013,0.011925
2004-08-03,82.2,36.1,-6.5,-2.8,2.10919,1.16231,0.02089,0.28322,0.0013,0.011925
2004-08-04,82.2,36.1,-6.5,-2.8,2.10919,1.16231,0.02089,0.28322,0.0013,0.011925
2004-08-05,82.2,36.1,-6.5,-2.8,2.10919,1.16231,0.02089,0.28322,0.0013,0.011925
2004-08-06,82.2,36.1,-6.5,-2.8,2.10919,1.16231,0.02089,0.28322,0.0013,0.011925
2004-08-09,82.2,36.1,-6.5,-2.8,2.10919,1.16231,0.02089,0.28322,0.0013,0.011925
2004-08-10,82.2,36.1,-6.5,-2.8,2.10919,1.52557,0.02089,-0.05684,0.0013,0.011925
2004-08-11,82.2,36.1,-6.5,-2.8,2.10919,1.52557,0.02089,-0.05684,0.0013,0.011925
2004-08-12,82.2,36.1,-6.5,-2.8,2.10919,1.52557,-0.02836,-0.05684,0.0013,0.011925
2004-08-13,82.2,36.1,-6.5,-2.8,2.10919,1.52557,-0.02836,-0.05684,0.0013,0.011925
2004-08-16,82.2,36.1,-6.5,-2.8,2.10919,1.52557,-0.02836,-0.05684,0.0013,0.011925
2004-08-17,82.2,36.1,-6.5,-2.8,2.10919,1.52557,-0.02836,-0.05684,0.0013,0.011925
2004-08-18,82.2,36.1,-6.5,-2.8,2.74053,1.52557,-0.02836,-0.05684,0.0013,0.011925
2004-08-19,82.2,36.1,-6.5,-2.8,2.74053,1.52557,-0.02836,-0.05684,0.0013,0.011925
2004-08-20,82.2,36.1,-6.5,-2.8,2.74053,1.52557,-0.02836,-0.05684,0.0013,0.011925
2004-08-23,82.2,36.1,-6.5,-2.8,2.74053,1.52557,-0.02836,-0.05684,0.0013,0.011925
2004-08-24,82.2,36.1,-6.5,-2.8,2.74053,1.52557,-0.02836,-0.05684,0.0013,0.011925
2004-08-25,82.2,36.1,-6.5,-2.8,2.74053,1.52557,-0.02836,-0.05684,0.0013,0.011925
2004-08-26,82.2,36.1,-6.5,-2.8,2.74053,1.52557,-0.02836,-0.05684,0.0013,0.011925
2004-08-27,82.2,36.1,-6.5,-2.8,2.74053,1.52557,-0.02836,-0.05684,0.0013,0.011925
2004-08-30,82.2,36.1,-6.5,-2.8,2.74053,1.52557,-0.02836,-0.05684,0.0013,0.011925
2004-08-31,82.2,36.1,-6.5,-2.8,2.74053,1.52557,-0.02836,-0.05684,0.0013,0.011925
2004-09-01,82.2,36.1,-6.5,-2.8,2.74053,1.52557,-0.02836,-0.05684,0.0013,0.011925
2004-09-02,82.2,36.1,-6.5,-2.8,2.74053,1.52557,-0.02836,-0.05684,0.0013,0.011925
2004-09-03,82.2,36.1,-6.5,-2.8,2.74053,1.52557,-0.02836,-0.05684,0.0013,0.011925
2004-09-07,82.2,36.1,-6.5,-2.8,2.74053,1.52557,-0.02836,-0.05684,0.0013,0.011925
2004-09-08,82.2,36.1,-6.5,-2.8,2.74053,1.52557,-0.02836,-0.05684,0.0013,0.011925
2004-09-09,82.2,36.1,-6.5,-2.8,2.74053,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-09-10,82.2,36.1,-6.5,-2.8,2.74053,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-09-13,82.2,36.1,-6.5,-2.8,2.74053,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-09-14,82.2,36.1,-6.5,-2.8,2.74053,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-09-15,82.2,36.1,-6.5,-2.8,2.74053,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-09-16,82.2,36.1,-6.5,-2.8,2.74053,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-09-17,82.2,36.1,-6.5,-2.8,3.05306,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-09-20,82.2,36.1,-6.5,-2.8,3.05306,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-09-21,82.2,36.1,-6.5,-2.8,3.05306,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-09-22,82.2,36.1,-6.5,-2.8,3.05306,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-09-23,82.2,36.1,-6.5,-2.8,3.05306,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-09-24,82.2,36.1,-6.5,-2.8,3.05306,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-09-27,82.2,36.1,-6.5,-2.8,3.05306,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-09-28,82.2,36.1,-6.5,-2.8,3.05306,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-09-29,82.2,36.1,-6.5,-2.8,3.05306,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-09-30,82.2,36.1,-6.5,-2.8,3.05306,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-10-01,82.2,36.1,-6.5,-2.8,3.05306,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-10-04,82.2,36.1,-6.5,-2.8,3.05306,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-10-05,82.2,36.1,-6.5,-2.8,3.05306,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-10-06,82.2,36.1,-6.5,-2.8,3.05306,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-10-07,82.2,36.1,-6.5,-2.8,3.05306,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-10-08,82.2,36.1,-6.5,-2.8,3.05306,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-10-12,82.2,36.1,-6.5,-2.8,3.05306,1.77908,-0.02836,-0.06412,0.0013,0.011925
2004-10-13,82.2,36.1,-6.5,-2.8,3.05306,1.88611,-0.02836,-0.06412,0.0013,0.011925
2004-10-14,82.2,36.1,-6.5,-2.8,3.05306,1.88611,-0.02836,-0.06412,0.0013,0.011925
2004-10-15,82.2,36.1,-6.5,-2.8,3.05306,1.88611,-0.02836,-0.06412,0.0013,0.011925
2004-10-18,82.2,36.1,-6.5,-2.8,3.40593,1.88611,-0.02836,-0.06412,0.0013,0.011925
2004-10-19,82.2,36.1,-6.5,-2.8,3.40593,1.88611,-0.02836,-0.06412,0.0013,0.011925
2004-10-20,82.2,36.1,-6.5,-2.8,3.40593,1.88611,-0.02836,-0.06412,0.0013,0.011925
2004-10-21,82.2,36.1,-6.5,-2.8,3.40593,1.88611,-0.02836,-0.06254,0.0013,0.011925
2004-10-22,82.2,36.1,-6.5,-2.8,3.40593,1.88611,-0.02836,-0.46446,0.0013,0.011925
2004-10-25,82.2,36.1,-6.5,-2.8,3.40593,1.88611,-0.02836,-0.46446,0.0013,0.011925
2004-10-26,82.2,36.1,-6.5,-2.8,3.40593,1.88611,-0.02836,-0.46446,0.0013,0.011925
2004-10-27,82.2,36.1,-6.5,-2.8,3.40593,1.88611,-0.02836,-0.46446,0.0013,0.011925
2004-10-28,82.2,36.1,-6.5,-2.8,3.40593,1.88611,-0.02836,-0.46446,0.0013,0.011925
2004-10-29,82.2,36.1,-6.5,-2.8,3.40593,1.88611,-0.02836,-0.46446,0.0013,0.011925
2004-11-01,82.2,36.1,-6.5,-2.8,3.40593,1.88611,-0.02836,-0.46446,0.0013,0.011925
2004-11-02,82.2,36.1,-6.5,-2.8,3.40593,1.88611,-0.02836,-0.46446,0.0013,0.011925
2004-11-03,82.2,36.1,-6.5,-2.8,3.40593,1.88611,-0.02836,-0.46446,0.0013,0.011925
2004-11-04,82.2,36.1,-6.5,-2.8,3.40593,1.88611,-0.02836,-0.46446,0.0013,0.011925
2004-11-05,82.2,36.1,-6.5,-2.8,3.40593,1.88611,-0.02836,-0.46446,0.0013,0.011925
2004-11-08,82.2,36.1,-6.5,-2.8,3.40593,1.88611,-0.02836,-0.46446,0.0013,0.011925
2004-11-09,82.2,36.1,-6.5,-2.8,3.40593,1.88611,-0.02836,-0.46446,0.0013,0.011925
2004-11-10,82.2,36.1,-6.5,-2.8,3.40593,1.9965,-0.02643,-0.46446,0.0013,0.011925
2004-11-12,82.2,36.1,-6.5,-2.8,3.40593,1.9965,-0.3099,-0.46446,0.0013,0.011925
2004-11-15,82.2,36.1,-6.5,-2.8,3.40593,1.9965,-0.3099,-0.46446,0.0013,0.011925
2004-11-16,82.2,36.1,-6.5,-2.8,3.40593,1.9965,-0.3099,-0.46446,0.0013,0.011925
2004-11-17,82.2,36.1,-6.5,-2.8,3.40593,1.9965,-0.3099,-0.46446,0.0013,0.011925
2004-11-18,82.2,36.1,-6.5,-2.8,4.07532,1.9965,-0.3099,-0.46446,0.0013,0.011925
2004-11-19,82.2,36.1,-6.5,-2.8,4.07532,1.9965,-0.3099,-0.46446,0.0013,0.011925
2004-11-22,82.2,36.1,-6.5,-2.8,4.07532,1.9965,-0.3099,-0.46446,0.0013,0.011925
2004-11-23,82.2,36.1,-6.5,-2.8,4.07532,1.9965,-0.3099,-0.46446,0.0013,0.011925
2004-11-24,82.2,36.1,-6.5,-2.8,4.07532,1.9965,-0.3099,-0.46446,0.0013,0.011925
2004-11-26,82.2,36.1,-6.5,-2.8,4.07532,1.9965,-0.3099,-0.46446,0.0013,0.011925
2004-11-29,82.2,36.1,-6.5,-2.8,4.07532,1.9965,-0.3099,-0.46446,0.0013,0.011925
2004-11-30,82.2,36.1,-6.5,-2.8,4.07532,1.9965,-0.3099,-0.46446,0.0013,0.011925
2004-12-01,82.2,36.1,-6.5,-2.8,4.07532,1.9965,-0.3099,-0.46446,0.0013,0.011925
2004-12-02,82.2,36.1,-6.5,-2.8,4.07532,1.9965,-0.3099,-0.46446,0.0013,0.011925
2004-12-03,82.2,36.1,-6.5,-2.8,4.07532,1.9965,-0.3099,-0.46446,0.0013,0.011925
2004-12-06,82.2,36.1,-6.5,-2.8,4.07532,1.9965,-0.3099,-0.46446,0.0013,0.011925
2004-12-07,82.2,36.1,-6.5,-2.8,4.07532,1.9965,-0.3099,-0.46446,0.0013,0.011925
2004-12-08,82.2,36.1,-6.5,-2.8,4.07532,1.9965,-0.3099,-0.46446,0.0013,0.011925
2004-12-09,82.2,36.1,-6.5,-2.8,4.07532,2.10611,-0.3099,-0.05375,0.0013,0.011925
2004-12-10,82.2,36.1,-6.5,-2.8,4.07532,2.10611,-0.3099,-0.05375,0.0013,0.011925
2004-12-13,82.2,36.1,-6.5,-2.8,4.07532,2.10611,-0.3099,-0.05375,0.0013,0.011925
2004-12-14,82.2,36.1,-6.5,-2.8,4.07532,2.10611,-0.3099,-0.05375,0.0013,0.011925
2004-12-15,82.2,36.1,-6.5,-2.8,4.07532,2.10611,-0.3099,-0.05375,0.0013,0.011925
2004-12-16,82.2,36.1,-6.5,-2.8,4.07532,2.10611,-0.3099,-0.05375,0.0013,0.011925
2004-12-17,82.2,36.1,-6.5,-2.8,4.61073,2.10611,-0.3099,-0.05375,0.0013,0.011925
2004-12-20,82.2,36.1,-6.5,-2.8,4.61073,2.10611,-0.3099,-0.05375,0.0013,0.011925
2004-12-21,82.2,36.1,-6.5,-2.8,4.61073,2.10611,-0.3099,-0.05375,0.0013,0.011925
2004-12-22,82.2,36.1,-6.5,-2.8,4.61073,2.10611,-0.3099,-0.05375,0.0013,0.011925
2004-12-23,82.2,36.1,-6.5,-2.8,4.61073,2.10611,-0.3099,-0.05375,0.0013,0.011925
2004-12-27,82.2,36.1,-6.5,-2.8,4.61073,2.10611,-0.3099,-0.05375,0.0013,0.011925
2004-12-28,82.2,36.1,-6.5,-2.8,4.61073,2.10611,-0.3099,-0.05375,0.0013,0.011925
2004-12-29,82.2,36.1,-6.5,-2.8,4.61073,2.10611,-0.3099,-0.05375,0.0013,0.011925
2004-12-30,82.2,36.1,-6.5,-2.8,4.61073,2.10611,-0.3099,-0.05375,0.0013,0.011925
2004-12-31,82.2,36.1,-6.5,-2.8,4.61073,2.10611,-0.3099,-0.05375,0.0013,0.011925
2005-01-03,82.2,36.1,-6.5,-2.8,4.61073,2.10611,-0.3099,-0.05375,0.0013,0.011925
2005-01-04,82.2,36.1,-6.5,-2.8,4.61073,2.10611,-0.3099,-0.05375,0.0013,0.011925
2005-01-05,82.2,36.1,-6.5,-2.8,4.61073,2.10611,-0.3099,-0.05375,0.0013,0.011925
